system:index,Lat,Long,Z,.geo
00000000000000001a80,-25.634,-48.238,-15.303046,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.634466758746505]}"
00000000000000001a81,-25.634,-48.246,-16.597358,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.634466758746505]}"
00000000000000001a82,-25.634,-48.243,-16.172908,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.634466758746505]}"
00000000000000001a83,-25.634,-48.312,-13.078997,"{""type"":""Point"",""coordinates"":[-48.31168891255507,-25.634466758746505]}"
00000000000000001a84,-25.634,-48.309,-13.255375,"{""type"":""Point"",""coordinates"":[-48.309160602257776,-25.634466758746502]}"
00000000000000001a85,-25.634,-48.317,-13.2098,"{""type"":""Point"",""coordinates"":[-48.316741074048636,-25.634466758746505]}"
00000000000000001a86,-25.634,-48.314,-13.270331,"{""type"":""Point"",""coordinates"":[-48.31421722285238,-25.634466758746505]}"
00000000000000001a87,-25.634,-48.302,-13.513828,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.634466758746502]}"
00000000000000001a88,-25.634,-48.299,-13.737925,"{""type"":""Point"",""coordinates"":[-48.299056279270665,-25.634466758746502]}"
00000000000000001a89,-25.634,-48.307,-13.489789,"{""type"":""Point"",""coordinates"":[-48.30663675106152,-25.634466758746505]}"
00000000000000001a8a,-25.634,-48.304,-13.559076,"{""type"":""Point"",""coordinates"":[-48.304108440764224,-25.634466758746505]}"
00000000000000001a8b,-25.634,-48.291,-14.310711,"{""type"":""Point"",""coordinates"":[-48.2914758074798,-25.634466758746505]}"
00000000000000001a8c,-25.634,-48.289,-14.525924,"{""type"":""Point"",""coordinates"":[-48.2889474971825,-25.634466758746505]}"
00000000000000001a8d,-25.634,-48.297,-14.535681,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.634466758746505]}"
00000000000000001a8e,-25.634,-48.294,-14.639031,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.634466758746505]}"
00000000000000001a8f,-25.634,-48.281,-15.287821,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.634466758746505]}"
00000000000000001a90,-25.634,-48.279,-15.470178,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.634466758746505]}"
00000000000000001a91,-25.634,-48.286,-15.067189,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.634466758746502]}"
00000000000000001a92,-25.634,-48.284,-17.496529,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.634466758746505]}"
000000000000000019f7,-25.632,-48.147,-17.463409,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.631960743954473]}"
000000000000000019f8,-25.632,-48.145,-18.643303,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.631960743954473]}"
000000000000000019f9,-25.632,-48.153,-17.281257,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.631960743954473]}"
000000000000000019fa,-25.632,-48.15,-17.052941,"{""type"":""Point"",""coordinates"":[-48.14998407195291,-25.631960743954473]}"
00000000000000001afe,-25.632,-48.269,-15.949259,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.631960743954473]}"
00000000000000001b00,-25.632,-48.266,-16.077737,"{""type"":""Point"",""coordinates"":[-48.26621054091098,-25.63196074395447]}"
00000000000000001b02,-25.632,-48.274,-16.625986,"{""type"":""Point"",""coordinates"":[-48.27379101270184,-25.631960743954473]}"
00000000000000001b04,-25.632,-48.271,-16.944196,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.631960743954473]}"
00000000000000001b06,-25.632,-48.259,-17.43965,"{""type"":""Point"",""coordinates"":[-48.25863006912012,-25.631960743954473]}"
00000000000000001b08,-25.632,-48.256,-16.942848,"{""type"":""Point"",""coordinates"":[-48.256101758822815,-25.631960743954473]}"
00000000000000001b0a,-25.632,-48.264,-16.679292,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.631960743954473]}"
00000000000000001b0c,-25.632,-48.261,-16.929163,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.631960743954473]}"
00000000000000001b0e,-25.632,-48.249,-16.768295,"{""type"":""Point"",""coordinates"":[-48.248521287031956,-25.631960743954473]}"
00000000000000001b10,-25.632,-48.246,-16.672224,"{""type"":""Point"",""coordinates"":[-48.24599743583571,-25.631960743954473]}"
00000000000000001b11,-25.632,-48.254,-16.887588,"{""type"":""Point"",""coordinates"":[-48.253573448525515,-25.631960743954473]}"
00000000000000001b13,-25.632,-48.251,-16.693536,"{""type"":""Point"",""coordinates"":[-48.251049597329256,-25.631960743954473]}"
00000000000000001b15,-25.632,-48.238,-15.431589,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.631960743954473]}"
00000000000000001b16,-25.632,-48.236,-15.421385,"{""type"":""Point"",""coordinates"":[-48.23588865374755,-25.631960743954473]}"
00000000000000001b17,-25.632,-48.243,-16.226841,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.631960743954473]}"
00000000000000001b18,-25.632,-48.241,-15.649337,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.631960743954473]}"
00000000000000001b19,-25.632,-48.309,-12.634748,"{""type"":""Point"",""coordinates"":[-48.309160602257776,-25.631960743954473]}"
00000000000000001b1a,-25.632,-48.307,-13.616188,"{""type"":""Point"",""coordinates"":[-48.306636751061525,-25.631960743954473]}"
00000000000000001b1b,-25.632,-48.314,-12.680475,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.631960743954473]}"
00000000000000001b1c,-25.632,-48.312,-12.533142,"{""type"":""Point"",""coordinates"":[-48.31168891255508,-25.631960743954473]}"
00000000000000001b1d,-25.632,-48.299,-12.942567,"{""type"":""Point"",""coordinates"":[-48.29905627927067,-25.631960743954473]}"
00000000000000001b1e,-25.632,-48.297,-13.475651,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.631960743954473]}"
00000000000000001b1f,-25.632,-48.304,-13.211818,"{""type"":""Point"",""coordinates"":[-48.304108440764224,-25.631960743954473]}"
00000000000000001b20,-25.632,-48.302,-13.209272,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.63196074395447]}"
00000000000000001b21,-25.632,-48.289,-14.551162,"{""type"":""Point"",""coordinates"":[-48.288947497182505,-25.631960743954473]}"
00000000000000001b22,-25.632,-48.286,-15.045502,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.631960743954473]}"
00000000000000001b24,-25.632,-48.294,-13.69519,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.631960743954473]}"
00000000000000001b25,-25.632,-48.291,-13.931333,"{""type"":""Point"",""coordinates"":[-48.2914758074798,-25.631960743954473]}"
00000000000000001b26,-25.632,-48.279,-16.287533,"{""type"":""Point"",""coordinates"":[-48.278843174195394,-25.631960743954473]}"
00000000000000001b28,-25.632,-48.276,-16.346453,"{""type"":""Point"",""coordinates"":[-48.2763148638981,-25.631960743954473]}"
00000000000000001b2a,-25.632,-48.284,-15.784644,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.631960743954473]}"
00000000000000001b2c,-25.632,-48.281,-15.831371,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.631960743954473]}"
00000000000000001b2e,-25.632,-48.188,-16.856481,"{""type"":""Point"",""coordinates"":[-48.187881971806156,-25.631960743954473]}"
00000000000000001b30,-25.632,-48.185,-17.480236,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.631960743954473]}"
00000000000000001b32,-25.632,-48.193,-18.081777,"{""type"":""Point"",""coordinates"":[-48.19293413329971,-25.631960743954473]}"
00000000000000001b34,-25.632,-48.19,-16.970797,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.631960743954473]}"
00000000000000001b36,-25.632,-48.178,-16.852234,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.63196074395447]}"
00000000000000001b37,-25.632,-48.175,-17.19414,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.631960743954473]}"
00000000000000001b39,-25.632,-48.183,-19.423172,"{""type"":""Point"",""coordinates"":[-48.18282981031259,-25.631960743954473]}"
00000000000000001b3a,-25.632,-48.18,-17.192155,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.631960743954473]}"
00000000000000001b3b,-25.632,-48.168,-17.288925,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.631960743954473]}"
00000000000000001b3d,-25.632,-48.165,-18.377958,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.631960743954473]}"
00000000000000001b3f,-25.632,-48.173,-18.04168,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.631960743954473]}"
00000000000000001b40,-25.632,-48.17,-17.206703,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.631960743954473]}"
00000000000000001b41,-25.632,-48.158,-18.874063,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.631960743954473]}"
00000000000000001b43,-25.632,-48.155,-18.566846,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.631960743954473]}"
00000000000000001b44,-25.632,-48.163,-18.33278,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.63196074395447]}"
00000000000000001b46,-25.632,-48.16,-17.657235,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.631960743954473]}"
00000000000000001b47,-25.632,-48.228,-16.211132,"{""type"":""Point"",""coordinates"":[-48.22830818195669,-25.631960743954473]}"
00000000000000001b48,-25.632,-48.226,-15.861637,"{""type"":""Point"",""coordinates"":[-48.22578433076044,-25.631960743954473]}"
00000000000000001b49,-25.632,-48.233,-15.68041,"{""type"":""Point"",""coordinates"":[-48.233360343450244,-25.631960743954473]}"
00000000000000001b4a,-25.632,-48.231,-16.568362,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.631960743954473]}"
00000000000000001b4b,-25.632,-48.218,-16.255342,"{""type"":""Point"",""coordinates"":[-48.21820385896958,-25.631960743954473]}"
00000000000000001b4d,-25.632,-48.216,-15.959452,"{""type"":""Point"",""coordinates"":[-48.21567554867229,-25.631960743954473]}"
00000000000000001b4f,-25.632,-48.223,-16.271909,"{""type"":""Point"",""coordinates"":[-48.22325602046313,-25.631960743954473]}"
00000000000000001b51,-25.632,-48.221,-18.946597,"{""type"":""Point"",""coordinates"":[-48.22072771016583,-25.631960743954473]}"
00000000000000001b53,-25.632,-48.208,-16.015427,"{""type"":""Point"",""coordinates"":[-48.20809507688143,-25.631960743954473]}"
00000000000000001b55,-25.632,-48.206,-15.900118,"{""type"":""Point"",""coordinates"":[-48.20556676658412,-25.63196074395447]}"
00000000000000001b57,-25.632,-48.213,-16.418908,"{""type"":""Point"",""coordinates"":[-48.21314723837498,-25.631960743954473]}"
00000000000000001b59,-25.632,-48.211,-17.081162,"{""type"":""Point"",""coordinates"":[-48.21062338717873,-25.631960743954473]}"
00000000000000001b5b,-25.632,-48.198,-16.522308,"{""type"":""Point"",""coordinates"":[-48.197990753894324,-25.631960743954473]}"
00000000000000001b5d,-25.632,-48.195,-16.570573,"{""type"":""Point"",""coordinates"":[-48.195462443597016,-25.631960743954473]}"
00000000000000001b5f,-25.632,-48.203,-16.152984,"{""type"":""Point"",""coordinates"":[-48.20304291538786,-25.631960743954473]}"
00000000000000001b61,-25.632,-48.201,-17.251573,"{""type"":""Point"",""coordinates"":[-48.200514605090554,-25.631960743954473]}"
00000000000000001b67,-25.632,-48.42,-9.6159179,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.631960743954473]}"
00000000000000001b68,-25.632,-48.418,-9.6723752,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.631960743954473]}"
00000000000000001b69,-25.632,-48.423,-9.557008,"{""type"":""Point"",""coordinates"":[-48.422863220019586,-25.631960743954473]}"
00000000000000001b6a,-25.632,-48.41,-9.674299,"{""type"":""Point"",""coordinates"":[-48.410230586735175,-25.631960743954473]}"
00000000000000001b6b,-25.632,-48.408,-9.2968168,"{""type"":""Point"",""coordinates"":[-48.407702276437874,-25.631960743954473]}"
00000000000000001b6c,-25.632,-48.415,-9.7203214,"{""type"":""Point"",""coordinates"":[-48.415282748228734,-25.63196074395447]}"
00000000000000001b6d,-25.632,-48.413,-9.7420304,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.631960743954473]}"
00000000000000001b6e,-25.632,-48.4,-10.2623,"{""type"":""Point"",""coordinates"":[-48.40012180464702,-25.631960743954473]}"
00000000000000001b6f,-25.632,-48.398,-10.440194,"{""type"":""Point"",""coordinates"":[-48.39759349434971,-25.631960743954473]}"
00000000000000001b70,-25.632,-48.405,-9.372707,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.631960743954473]}"
00000000000000001b71,-25.632,-48.403,-10.000059,"{""type"":""Point"",""coordinates"":[-48.40265011494432,-25.631960743954473]}"
00000000000000001b72,-25.632,-48.35,-12.189814,"{""type"":""Point"",""coordinates"":[-48.349586812408305,-25.631960743954473]}"
00000000000000001b74,-25.632,-48.347,-12.647662,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.631960743954473]}"
00000000000000001b76,-25.632,-48.355,-12.444646,"{""type"":""Point"",""coordinates"":[-48.35464343300292,-25.631960743954473]}"
00000000000000001b78,-25.632,-48.352,-12.171192,"{""type"":""Point"",""coordinates"":[-48.35211512270562,-25.631960743954473]}"
00000000000000001b7a,-25.632,-48.339,-11.660643,"{""type"":""Point"",""coordinates"":[-48.33948248942121,-25.631960743954473]}"
00000000000000001b7c,-25.632,-48.337,-11.797937,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.631960743954473]}"
00000000000000001b7e,-25.632,-48.345,-12.218354,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.631960743954473]}"
00000000000000001b80,-25.632,-48.342,-11.872384,"{""type"":""Point"",""coordinates"":[-48.342010799718516,-25.63196074395447]}"
00000000000000001b82,-25.632,-48.329,-11.431575,"{""type"":""Point"",""coordinates"":[-48.32937370733305,-25.631960743954473]}"
00000000000000001b84,-25.632,-48.327,-11.59265,"{""type"":""Point"",""coordinates"":[-48.326849856136796,-25.631960743954473]}"
00000000000000001b86,-25.632,-48.334,-11.716809,"{""type"":""Point"",""coordinates"":[-48.33443032792765,-25.631960743954473]}"
00000000000000001b88,-25.632,-48.332,-11.552162,"{""type"":""Point"",""coordinates"":[-48.33190201763034,-25.631960743954473]}"
00000000000000001b8a,-25.632,-48.319,-12.348965,"{""type"":""Point"",""coordinates"":[-48.31926938434594,-25.631960743954473]}"
00000000000000001b8c,-25.632,-48.317,-12.666426,"{""type"":""Point"",""coordinates"":[-48.316741074048636,-25.631960743954473]}"
00000000000000001b8e,-25.632,-48.324,-11.866727,"{""type"":""Point"",""coordinates"":[-48.32432154583948,-25.631960743954473]}"
00000000000000001b90,-25.632,-48.322,-12.155432,"{""type"":""Point"",""coordinates"":[-48.321793235542195,-25.63196074395447]}"
00000000000000001b92,-25.632,-48.39,-10.885225,"{""type"":""Point"",""coordinates"":[-48.39001748165991,-25.631960743954473]}"
00000000000000001b93,-25.632,-48.387,-11.059808,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.631960743954473]}"
00000000000000001b94,-25.632,-48.395,-10.582381,"{""type"":""Point"",""coordinates"":[-48.39506964315347,-25.63196074395447]}"
00000000000000001b96,-25.632,-48.393,-10.719686,"{""type"":""Point"",""coordinates"":[-48.392541332856155,-25.631960743954473]}"
00000000000000001b97,-25.632,-48.38,-11.542149,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.63196074395447]}"
00000000000000001b99,-25.632,-48.377,-11.694579,"{""type"":""Point"",""coordinates"":[-48.377380389274435,-25.631960743954473]}"
00000000000000001b9b,-25.632,-48.385,-11.232785,"{""type"":""Point"",""coordinates"":[-48.384960861065295,-25.631960743954473]}"
00000000000000001b9d,-25.632,-48.382,-11.369123,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.631960743954473]}"
00000000000000001b9f,-25.632,-48.37,-12.081984,"{""type"":""Point"",""coordinates"":[-48.36979991748358,-25.63196074395447]}"
00000000000000001ba1,-25.632,-48.367,-12.223635,"{""type"":""Point"",""coordinates"":[-48.36727606628733,-25.631960743954473]}"
00000000000000001ba3,-25.632,-48.375,-11.793106,"{""type"":""Point"",""coordinates"":[-48.374856538078184,-25.631960743954473]}"
00000000000000001ba5,-25.632,-48.372,-12.031214,"{""type"":""Point"",""coordinates"":[-48.3723282277809,-25.631960743954473]}"
00000000000000001ba7,-25.632,-48.36,-12.617342,"{""type"":""Point"",""coordinates"":[-48.35969559449647,-25.631960743954473]}"
00000000000000001ba9,-25.632,-48.357,-12.857036,"{""type"":""Point"",""coordinates"":[-48.35716728419917,-25.631960743954473]}"
00000000000000001bab,-25.632,-48.365,-12.245415,"{""type"":""Point"",""coordinates"":[-48.36474775599003,-25.631960743954473]}"
00000000000000001bad,-25.632,-48.362,-12.606519,"{""type"":""Point"",""coordinates"":[-48.36222390479378,-25.631960743954473]}"
00000000000000001835,-25.629,-48.347,-12.068717,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.629454729162433]}"
00000000000000001837,-25.629,-48.345,-11.578691,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.629454729162433]}"
00000000000000001838,-25.629,-48.352,-11.718173,"{""type"":""Point"",""coordinates"":[-48.35211512270562,-25.62945472916243]}"
0000000000000000183a,-25.629,-48.35,-11.303247,"{""type"":""Point"",""coordinates"":[-48.34958681240831,-25.629454729162433]}"
0000000000000000183c,-25.629,-48.337,-11.291011,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.629454729162433]}"
0000000000000000183e,-25.629,-48.334,-10.877223,"{""type"":""Point"",""coordinates"":[-48.33443032792765,-25.629454729162433]}"
00000000000000001840,-25.629,-48.342,-11.105599,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.629454729162433]}"
00000000000000001842,-25.629,-48.339,-11.366959,"{""type"":""Point"",""coordinates"":[-48.3394824894212,-25.629454729162433]}"
00000000000000001844,-25.629,-48.327,-10.503812,"{""type"":""Point"",""coordinates"":[-48.32684985613679,-25.629454729162433]}"
00000000000000001846,-25.629,-48.324,-10.638153,"{""type"":""Point"",""coordinates"":[-48.32432154583949,-25.629454729162433]}"
00000000000000001848,-25.629,-48.332,-10.140216,"{""type"":""Point"",""coordinates"":[-48.33190201763035,-25.629454729162433]}"
0000000000000000184a,-25.629,-48.329,-10.59374,"{""type"":""Point"",""coordinates"":[-48.32937370733305,-25.629454729162433]}"
0000000000000000184c,-25.629,-48.317,-11.292996,"{""type"":""Point"",""coordinates"":[-48.316741074048636,-25.629454729162433]}"
0000000000000000184d,-25.629,-48.314,-11.900835,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.629454729162433]}"
0000000000000000184e,-25.629,-48.322,-9.6160622,"{""type"":""Point"",""coordinates"":[-48.321793235542195,-25.629454729162433]}"
00000000000000001850,-25.629,-48.319,-10.600352,"{""type"":""Point"",""coordinates"":[-48.31926938434593,-25.629454729162433]}"
00000000000000001852,-25.629,-48.387,-10.70507,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.629454729162433]}"
